label	title
稿件状态研判	,
期刊属性	journal of food biochemistry 接受到见刊时间
期刊属性	《现代制造工程》的论文模板及投稿方式?
稿件状态研判	关于IEEE transactions on mobile computing投稿状态
期刊推荐	建筑工程方面相关论文投稿求助
投稿方式	编辑拒稿后建议润色重投,重投的时候怎么让paper送到同一个编辑手中?
投稿方式	论文投稿
稿件状态研判	JMCA送审
投稿方式	mdpi拒稿,能改投旗下其他刊吗
稿件状态研判	焦虑ing,本科独立作者投了ieee access一审鼓励重投,修改后最终可能被拒吗
期刊属性	Advanced energy materials投稿
期刊推荐	求期刊推荐,发了好几个地方,都被拒了,着急毕业,苦苦
稿件状态研判	IEEE Transactions on Power Electronics 投稿
投稿方式	Sci投稿的时候,注册了ORCID,但是一直关联不上。
投稿方式	推进技术,期刊审稿周期1个月,但是还有个审稿人没回意见怎么办?
期刊属性	请问FUEL 和International journal of coal geology
期刊属性	最近投了一篇文章给IJEPES,请问这个期刊速度如何呢?
投稿方式	Tii
稿件状态研判	二审decision后出现decision rescinded有可能是哪些原因?
稿件状态研判	under review是外审还是编辑手里
写作交流	求助
稿件状态研判	cej期刊一审后直接decision in process
期刊推荐	思政方向
审稿意见解读与回应	Revision with justification of criticisms编辑啥意思啊
稿件状态研判	求助
稿件状态研判	MDPI remote sensing:二审还有个审稿人有意见,但状态显示pending editor decision
期刊推荐	投稿求助!!求求大佬们
审稿意见解读与回应	急问,计算机工程与设计返回了意见,这个希望大不大?
投稿方式	CEJ封面如果被选中收费吗
期刊推荐	电路方向SCI、SCIE和EI收录的期刊整理
投稿方式	cellulose投稿
稿件状态研判	CEJ大修返稿
稿件状态研判	ieee trans的状态太迷了
期刊属性	请问各路大神,optics letters 的参考文献endnote模板在哪找呀
写作交流	中央引导地方科技发展资金项目英文名称
期刊属性	求告知包装工程终审多久啊
期刊属性	ASS Applied Surface Science投文章求助
审稿意见解读与回应	审稿人的意思没太懂,是不是要补实验
稿件状态研判	The ISME Journal投稿
稿件状态研判	投了一篇SCI,在Web of Science上看到文章状态In Data Review
期刊推荐	岩石类期刊推荐
期刊属性	Nature Communications argue的可能性
期刊推荐	英文期刊推荐,中药的综述,求好中的期刊
写作交流	小女子跪求指导
期刊属性	《电力系统自动化》期刊一般几个审稿人
期刊属性	急求!红外与激光工程word版论文模板,谢谢
稿件状态研判	undergoing initial checking要几天?
行业术语	TIE接收后的文件提交问题。
审稿意见解读与回应	求助审稿意见是啥意思~
稿件状态研判	三个审稿意见两个同意一个拒稿,接收的可能性大吗?
稿件状态研判	JLT投稿
投稿方式	投期刊JMST,Author status是否全都要确认才会进入下一步
稿件状态研判	求助,required reviews completed已经12天了
期刊属性	environmental microbiology
投稿方式	传感技术学报投稿
稿件状态研判	电源学报外审1个月了
稿件状态研判	mdpi animals投稿 状态变成revised version review 了
行业术语	2021年基础版与升级版
期刊属性	PNAs投稿编辑部审查要多久?research repos难中吗?
期刊推荐	合作计算机存储方向期刊
期刊推荐	求求求,求关于电池的中文核心推荐
审稿意见解读与回应	XRD的噪声背景
期刊属性	电力科学与技术学报
期刊属性	综述投稿字数要求包括参考文献那些字数吗?
期刊推荐	真菌毒素一区能投什么期刊呀??
稿件状态研判	请问executive editor decision 和topical editor decision有什么区别
期刊属性	投稿技术审查一直不过关,图片分辨率已经调整到1200,还被退回,有了解的同学吗
投稿方式	有关于“IEEE Journal of Selected Topics in Signal Processing”投稿咨询
价值判断	SCI文章第一作者
期刊属性	科技导报
期刊属性	IEEE Sensors journal 二审2个月没有消息?
期刊属性	Endnote 输出IEEE参考文献格式问题
审稿意见解读与回应	收到research square邮件
稿件状态研判	电信科学退修后外审
期刊推荐	求助橡胶或塑料类的核心期刊
稿件状态研判	大量接收22调剂,AB区,985/211调剂名额汇总
稿件状态研判	二审两个小改,编辑送到第三个审稿人,最终拒稿重投,重投接收的概率有多大?
投稿方式	给审稿人的回复手贱了一下,忘记上传附件了怎么办
投稿方式	系统自动生成的论文行号与正文对应不上,这种情况该怎么回复审稿人的审稿意见呀?
稿件状态研判	《地理教学》杂志投稿
期刊属性	求physical review applied期刊模板!
期刊属性	《电网技术》期刊退修问题
投稿方式	metals期刊
期刊推荐	萌新求助 TRR (Transpoation Research Record)
期刊属性	Scripta Materialia 2022年是中科院几区
期刊推荐	不限篇幅的sci期刊投稿求助
稿件状态研判	ACS AMI投稿经验
期刊推荐	锂电正极材料篇幅较短,投什么审稿快,只要是SCI即可
稿件状态研判	投稿80天纪念
写作交流	求助大神写作中关于NE导入的问题
期刊属性	OC期刊word模板
期刊属性	IEEE AWPL投稿Awaiting Reviewer Assignment状态持续一个月了,是否需要催稿呢?
期刊属性	杂志社Chiang Mai Journal of Science投稿咨询
期刊推荐	有没有接收特别快的期刊,最好是那种一两个月就收的
稿件状态研判	IEEE TPEL letter 投稿近一个月,审稿状态一直为 in review process
期刊属性	食品化学
期刊推荐	求推荐审稿快容易被收录的中文期刊
投稿方式	Cover letter
期刊推荐	求发表较快、OA的SCI/EI期刊推荐
投稿方式	投稿Field crops research 需要所有作者邮件确认投递么
稿件状态研判	投JMCA,前一天晚上in peer review, 第二天早上变回with editor,  什么情况?
稿件状态研判	520散千金只为你
稿件状态研判	nature子刊这个投稿状态能看出什么来吗~
期刊推荐	地质岩石学类核心期刊
投稿方式	求助下TaylorFrancis投稿问题
投稿方式	Hindawi投稿
稿件状态研判	applied sciences大修修回Pending editor decision
稿件状态研判	PIER投稿未出现审稿意见就变成了accepted_r?
投稿方式	Sensors and Actuators B: Chemical投稿问题
投稿方式	拒稿重投后被另一个编辑要求转投,还能挣扎么
期刊属性	计算机应用研究外审一般多久?
期刊推荐	求助普通的中文期刊能接受英文文章的
投稿方式	关于给Elsevier旗下Applied Energy投稿的技术问题
审稿意见解读与回应	求助审稿意见的理解
期刊属性	请问nature旗下新刊物communications physics如何?影响因子何时可出?
投稿方式	Environmental pollution
稿件状态研判	JAC With Editor已经15天了 求个痛快!
期刊属性	:(大学化学投稿被退稿,心塞:(
审稿意见解读与回应	怎么回应针对patient specific的审稿意见
稿件状态研判	投稿后直接显示under review
期刊属性	投稿Nature communication 应该选哪个类型的稿件呢
行业术语	投稿遇见问题求助!
期刊推荐	Aspen软件聚合过程模拟文章投稿
稿件状态研判	IEEE TIP 投稿状态
投稿方式	编辑意见求帮忙分析
期刊推荐	急求PREPARATIVE BIOCHEMISTRY & BIOTECHNOLOGY审稿周期,以及审稿快的发酵类SCI
期刊推荐	关于无刷直流电机控制的研究投稿
稿件状态研判	请问各位大佬Awaiting DE Decision是什么呀
期刊属性	JPCC多久送审
期刊推荐	请问植物提取物抑制植物病原菌方向的文章投什么SCI期刊比较好?
投稿方式	一般大修修回后,多久可以催稿?
期刊推荐	使用前人算法处理新的数据集
投稿方式	acs nano applied materials 期刊审稿意见
投稿方式	周末可以给国外编辑发催稿信吗
投稿方式	scientific repos投稿中cif文件问题
投稿方式	其他老师的课程论文可以自己拿去投稿吗?
审稿意见解读与回应	编辑要求润色(第一次自己润色编辑不满意,大家看看该怎么办)
期刊属性	ACSIT,CS  IT期刊怎样
期刊推荐	中药类文章投哪个杂志比较好,最好国家级,版面费不要太高
期刊属性	国外电子测量技术审稿要多久
期刊属性	JACS/ACIE/AM 材料方向投稿顺序是什么啊
期刊属性	帮忙查一下 information systems frontiers 最新分区
期刊推荐	多糖类投稿,求求虫友
投稿方式	中国职业技术教育杂志和职业技术教育杂志怎么投稿吗?
期刊推荐	风险评估领域求推荐期刊
期刊推荐	求助容易中的投稿期刊
投稿方式	求助关于 IEEE Trans 中 Revise and Resubmit 的问题
期刊推荐	材料类sci期刊投稿推荐
稿件状态研判	Access怎么这么慢了
写作交流	发现一篇science文章结论存在严重问题,想写一篇perspectives
期刊属性	期刊网站标了if=5.5,一定是sci期刊吗?
期刊属性	请问《船舶力学》期刊的网站和投稿格式是什么
期刊属性	求助2021年升级版ChemsusChem,International Journal of Hydrogen Energy分区,谢谢
期刊属性	Awaiting EIC Decision几天时间
投稿方式	论文投稿,没有收到confirmation
稿件状态研判	声学学报投稿求助
稿件状态研判	保佑我快点送审下
稿件状态研判	投稿状态
审稿意见解读与回应	投稿EJMC的投稿意见求助
投稿方式	有投稿《机械设计与制造》期刊的吗?外审一般多久?
投稿方式	Journal of the Chinese Chemical Society投稿求助,急求大神帮帮忙
稿件状态研判	文章的proof
投稿方式	知网打不开
稿件状态研判	投稿两周没分配编辑
期刊属性	frontiers 每个topic收多少篇论文
期刊属性	化工新型材料期刊
期刊推荐	期刊
写作交流	请大家帮我看看我这种情况怎么办
期刊推荐	气溶胶光谱分析化学方面投稿求助
期刊属性	APL投稿排版问题求助!
稿件状态研判	科技核心期刊论文外审当天返回审稿结果.
期刊推荐	期刊投稿
投稿方式	本科生毕设论文投稿
期刊属性	大家有投过Clinical Chemistry and Laboratory Medicine的吗?有什么建议或者资源吗?
期刊属性	求教Journal of Physical Chemistry  Biophysics是SCI期刊吗!?
投稿方式	求助Science of The Total Environment的Guide for Authors
稿件状态研判	没收到确认邮件
投稿方式	材料导报要不要催啊
投稿方式	论文大修后被拒
期刊属性	审稿时间
写作交流	地球物理学报模板求助
稿件状态研判	frontiers系列杂志,四个审稿人,三个endorsed,另一个一直pending(未提交意见)
价值判断	自己模仿画的化学结构式需要申请版权吗?
写作交流	威力数据库求助
期刊属性	投Chemical Engineering Journa,submitted to journal状态三天,with editor状态多久
期刊推荐	求介绍靠谱的核心投稿机构
审稿意见解读与回应	生物燃料电池,审稿意见,大家帮忙解答一下
期刊属性	请问有投稿过sensors and actuators A的虫友吗?求助审稿时间。
投稿方式	advanced materials投稿,是不是只要上传手稿,不需要单独上传图片
稿件状态研判	计算机工程与设计外审超过预期时间是否大概率被拒
投稿方式	今早收到SSRN的邮件,文章还在审状态
稿件状态研判	paiculate science and technology
期刊属性	哪位有industrial crops and products投稿格式范文
投稿方式	论文投出后还可以修改署名吗?
期刊属性	Functional Materials Letters投稿求助
